Date,Time Slot,Estimated Hourly Footfall,Day of Week,Temperature,Cloud Cover,Icon
2024-03-06,12:00 - 13:00,812,Wednesday,23.4,4.5,clear-day
2024-03-06,13:00 - 14:00,1060,Wednesday,23.4,4.5,clear-day
2024-03-06,14:00 - 15:00,1251,Wednesday,23.4,4.5,clear-day
2024-03-06,15:00 - 16:00,861,Wednesday,23.4,4.5,clear-day
2024-03-06,16:00 - 17:00,986,Wednesday,23.4,4.5,clear-day
2024-03-06,17:00 - 18:00,2278,Wednesday,23.4,4.5,clear-day
2024-03-06,18:00 - 19:00,3024,Wednesday,23.4,4.5,clear-day
2024-03-06,19:00 - 20:00,2726,Wednesday,23.4,4.5,clear-day
2024-03-06,20:00 - 21:00,1988,Wednesday,23.4,4.5,clear-day
2024-03-06,21:00 - 22:00,1632,Wednesday,23.4,4.5,clear-day
2024-03-06,22:00 - 23:00,348,Wednesday,23.4,4.5,clear-day
2024-03-07,06:00 - 07:00,566,Thursday,24.6,1.6,clear-day
2024-03-07,07:00 - 08:00,1929,Thursday,24.6,1.6,clear-day
2024-03-07,08:00 - 09:00,3227,Thursday,24.6,1.6,clear-day
2024-03-07,09:00 - 10:00,2714,Thursday,24.6,1.6,clear-day
2024-03-07,10:00 - 11:00,4775,Thursday,24.6,1.6,clear-day
2024-03-07,11:00 - 12:00,1777,Thursday,24.6,1.6,clear-day
2024-03-07,12:00 - 13:00,1068,Thursday,24.6,1.6,clear-day
2024-03-07,13:00 - 14:00,1395,Thursday,24.6,1.6,clear-day
2024-03-07,14:00 - 15:00,1646,Thursday,24.6,1.6,clear-day
2024-03-07,15:00 - 16:00,1133,Thursday,24.6,1.6,clear-day
2024-03-07,16:00 - 17:00,1297,Thursday,24.6,1.6,clear-day
2024-03-07,17:00 - 18:00,2998,Thursday,24.6,1.6,clear-day
2024-03-07,18:00 - 19:00,3979,Thursday,24.6,1.6,clear-day
2024-03-07,19:00 - 20:00,3587,Thursday,24.6,1.6,clear-day
2024-03-07,20:00 - 21:00,2616,Thursday,24.6,1.6,clear-day
2024-03-07,21:00 - 22:00,2147,Thursday,24.6,1.6,clear-day
2024-03-07,22:00 - 23:00,457,Thursday,24.6,1.6,clear-day
2024-03-08,06:00 - 07:00,632,Friday,24.9,0.0,clear-day
2024-03-08,07:00 - 08:00,2153,Friday,24.9,0.0,clear-day
2024-03-08,08:00 - 09:00,3602,Friday,24.9,0.0,clear-day
2024-03-08,09:00 - 10:00,3030,Friday,24.9,0.0,clear-day
2024-03-08,10:00 - 11:00,5330,Friday,24.9,0.0,clear-day
2024-03-08,11:00 - 12:00,1983,Friday,24.9,0.0,clear-day
2024-03-08,12:00 - 13:00,1192,Friday,24.9,0.0,clear-day
2024-03-08,13:00 - 14:00,1557,Friday,24.9,0.0,clear-day
2024-03-08,14:00 - 15:00,1837,Friday,24.9,0.0,clear-day
2024-03-08,15:00 - 16:00,1265,Friday,24.9,0.0,clear-day
2024-03-08,16:00 - 17:00,1448,Friday,24.9,0.0,clear-day
2024-03-08,17:00 - 18:00,3346,Friday,24.9,0.0,clear-day
2024-03-08,18:00 - 19:00,4441,Friday,24.9,0.0,clear-day
2024-03-08,19:00 - 20:00,4003,Friday,24.9,0.0,clear-day
2024-03-08,20:00 - 21:00,2920,Friday,24.9,0.0,clear-day
2024-03-08,21:00 - 22:00,2397,Friday,24.9,0.0,clear-day
2024-03-08,22:00 - 23:00,511,Friday,24.9,0.0,clear-day
2024-03-09,06:00 - 07:00,551,Saturday,25.4,10.0,clear-day
2024-03-09,07:00 - 08:00,1878,Saturday,25.4,10.0,clear-day
2024-03-09,08:00 - 09:00,3141,Saturday,25.4,10.0,clear-day
2024-03-09,09:00 - 10:00,2642,Saturday,25.4,10.0,clear-day
2024-03-09,10:00 - 11:00,4648,Saturday,25.4,10.0,clear-day
2024-03-09,11:00 - 12:00,1729,Saturday,25.4,10.0,clear-day
2024-03-09,12:00 - 13:00,1040,Saturday,25.4,10.0,clear-day
2024-03-09,13:00 - 14:00,1358,Saturday,25.4,10.0,clear-day
2024-03-09,14:00 - 15:00,1602,Saturday,25.4,10.0,clear-day
2024-03-09,15:00 - 16:00,1103,Saturday,25.4,10.0,clear-day
2024-03-09,16:00 - 17:00,1262,Saturday,25.4,10.0,clear-day
2024-03-09,17:00 - 18:00,2918,Saturday,25.4,10.0,clear-day
2024-03-09,18:00 - 19:00,3873,Saturday,25.4,10.0,clear-day
2024-03-09,19:00 - 20:00,3491,Saturday,25.4,10.0,clear-day
2024-03-09,20:00 - 21:00,2546,Saturday,25.4,10.0,clear-day
2024-03-09,21:00 - 22:00,2090,Saturday,25.4,10.0,clear-day
2024-03-09,22:00 - 23:00,445,Saturday,25.4,10.0,clear-day
2024-03-10,06:00 - 07:00,487,Sunday,26.1,10.8,clear-day
2024-03-10,07:00 - 08:00,1657,Sunday,26.1,10.8,clear-day
2024-03-10,08:00 - 09:00,2772,Sunday,26.1,10.8,clear-day
2024-03-10,09:00 - 10:00,2332,Sunday,26.1,10.8,clear-day
2024-03-10,10:00 - 11:00,4102,Sunday,26.1,10.8,clear-day
2024-03-10,11:00 - 12:00,1526,Sunday,26.1,10.8,clear-day
2024-03-10,12:00 - 13:00,917,Sunday,26.1,10.8,clear-day
2024-03-10,13:00 - 14:00,1199,Sunday,26.1,10.8,clear-day
2024-03-10,14:00 - 15:00,1414,Sunday,26.1,10.8,clear-day
2024-03-10,15:00 - 16:00,974,Sunday,26.1,10.8,clear-day
2024-03-10,16:00 - 17:00,1114,Sunday,26.1,10.8,clear-day
2024-03-10,17:00 - 18:00,2575,Sunday,26.1,10.8,clear-day
2024-03-10,18:00 - 19:00,3419,Sunday,26.1,10.8,clear-day
2024-03-10,19:00 - 20:00,3081,Sunday,26.1,10.8,clear-day
2024-03-10,20:00 - 21:00,2248,Sunday,26.1,10.8,clear-day
2024-03-10,21:00 - 22:00,1845,Sunday,26.1,10.8,clear-day
2024-03-10,22:00 - 23:00,393,Sunday,26.1,10.8,clear-day
2024-03-11,06:00 - 07:00,470,Monday,27.5,0.0,clear-day
2024-03-11,07:00 - 08:00,1600,Monday,27.5,0.0,clear-day
2024-03-11,08:00 - 09:00,2676,Monday,27.5,0.0,clear-day
2024-03-11,09:00 - 10:00,2251,Monday,27.5,0.0,clear-day
2024-03-11,10:00 - 11:00,3960,Monday,27.5,0.0,clear-day
2024-03-11,11:00 - 12:00,1474,Monday,27.5,0.0,clear-day
2024-03-11,12:00 - 13:00,886,Monday,27.5,0.0,clear-day
2024-03-11,13:00 - 14:00,1157,Monday,27.5,0.0,clear-day
2024-03-11,14:00 - 15:00,1365,Monday,27.5,0.0,clear-day
2024-03-11,15:00 - 16:00,940,Monday,27.5,0.0,clear-day
2024-03-11,16:00 - 17:00,1076,Monday,27.5,0.0,clear-day
2024-03-11,17:00 - 18:00,2486,Monday,27.5,0.0,clear-day
2024-03-11,18:00 - 19:00,3300,Monday,27.5,0.0,clear-day
2024-03-11,19:00 - 20:00,2975,Monday,27.5,0.0,clear-day
2024-03-11,20:00 - 21:00,2170,Monday,27.5,0.0,clear-day
2024-03-11,21:00 - 22:00,1781,Monday,27.5,0.0,clear-day
2024-03-11,22:00 - 23:00,379,Monday,27.5,0.0,clear-day
2024-03-12,06:00 - 07:00,412,Tuesday,27.6,0.0,clear-day
2024-03-12,07:00 - 08:00,1403,Tuesday,27.6,0.0,clear-day
2024-03-12,08:00 - 09:00,2346,Tuesday,27.6,0.0,clear-day
2024-03-12,09:00 - 10:00,1974,Tuesday,27.6,0.0,clear-day
2024-03-12,10:00 - 11:00,3472,Tuesday,27.6,0.0,clear-day
2024-03-12,11:00 - 12:00,1292,Tuesday,27.6,0.0,clear-day
2024-03-12,12:00 - 13:00,776,Tuesday,27.6,0.0,clear-day
2024-03-12,13:00 - 14:00,1014,Tuesday,27.6,0.0,clear-day
2024-03-12,14:00 - 15:00,1197,Tuesday,27.6,0.0,clear-day
2024-03-12,15:00 - 16:00,824,Tuesday,27.6,0.0,clear-day
2024-03-12,16:00 - 17:00,943,Tuesday,27.6,0.0,clear-day
2024-03-12,17:00 - 18:00,2180,Tuesday,27.6,0.0,clear-day
2024-03-12,18:00 - 19:00,2893,Tuesday,27.6,0.0,clear-day
2024-03-12,19:00 - 20:00,2608,Tuesday,27.6,0.0,clear-day
2024-03-12,20:00 - 21:00,1902,Tuesday,27.6,0.0,clear-day
2024-03-12,21:00 - 22:00,1561,Tuesday,27.6,0.0,clear-day
2024-03-12,22:00 - 23:00,332,Tuesday,27.6,0.0,clear-day
2024-03-13,06:00 - 07:00,581,Wednesday,26.8,0.0,clear-day
2024-03-13,07:00 - 08:00,1978,Wednesday,26.8,0.0,clear-day
2024-03-13,08:00 - 09:00,3309,Wednesday,26.8,0.0,clear-day
2024-03-13,09:00 - 10:00,2783,Wednesday,26.8,0.0,clear-day
2024-03-13,10:00 - 11:00,4896,Wednesday,26.8,0.0,clear-day
2024-03-13,11:00 - 12:00,1822,Wednesday,26.8,0.0,clear-day
2024-03-13,12:00 - 13:00,1095,Wednesday,26.8,0.0,clear-day
2024-03-13,13:00 - 14:00,1431,Wednesday,26.8,0.0,clear-day
2024-03-13,14:00 - 15:00,1688,Wednesday,26.8,0.0,clear-day
2024-03-13,15:00 - 16:00,1162,Wednesday,26.8,0.0,clear-day
2024-03-13,16:00 - 17:00,1330,Wednesday,26.8,0.0,clear-day
2024-03-13,17:00 - 18:00,3074,Wednesday,26.8,0.0,clear-day
2024-03-13,18:00 - 19:00,4080,Wednesday,26.8,0.0,clear-day
2024-03-13,19:00 - 20:00,3678,Wednesday,26.8,0.0,clear-day
2024-03-13,20:00 - 21:00,2683,Wednesday,26.8,0.0,clear-day
2024-03-13,21:00 - 22:00,2202,Wednesday,26.8,0.0,clear-day
2024-03-13,22:00 - 23:00,469,Wednesday,26.8,0.0,clear-day
2024-03-14,06:00 - 07:00,423,Thursday,27.0,0.0,clear-day
2024-03-14,07:00 - 08:00,1440,Thursday,27.0,0.0,clear-day
2024-03-14,08:00 - 09:00,2408,Thursday,27.0,0.0,clear-day
2024-03-14,09:00 - 10:00,2026,Thursday,27.0,0.0,clear-day
2024-03-14,10:00 - 11:00,3564,Thursday,27.0,0.0,clear-day
2024-03-14,11:00 - 12:00,1326,Thursday,27.0,0.0,clear-day
2024-03-14,12:00 - 13:00,797,Thursday,27.0,0.0,clear-day
2024-03-14,13:00 - 14:00,1041,Thursday,27.0,0.0,clear-day
2024-03-14,14:00 - 15:00,1228,Thursday,27.0,0.0,clear-day
2024-03-14,15:00 - 16:00,846,Thursday,27.0,0.0,clear-day
2024-03-14,16:00 - 17:00,968,Thursday,27.0,0.0,clear-day
2024-03-14,17:00 - 18:00,2237,Thursday,27.0,0.0,clear-day
2024-03-14,18:00 - 19:00,2970,Thursday,27.0,0.0,clear-day
2024-03-14,19:00 - 20:00,2677,Thursday,27.0,0.0,clear-day
2024-03-14,20:00 - 21:00,1952,Thursday,27.0,0.0,clear-day
2024-03-14,21:00 - 22:00,1602,Thursday,27.0,0.0,clear-day
2024-03-14,22:00 - 23:00,341,Thursday,27.0,0.0,clear-day
2024-03-15,06:00 - 07:00,483,Friday,26.7,2.2,clear-day
2024-03-15,07:00 - 08:00,1645,Friday,26.7,2.2,clear-day
2024-03-15,08:00 - 09:00,2750,Friday,26.7,2.2,clear-day
2024-03-15,09:00 - 10:00,2314,Friday,26.7,2.2,clear-day
2024-03-15,10:00 - 11:00,4070,Friday,26.7,2.2,clear-day
2024-03-15,11:00 - 12:00,1514,Friday,26.7,2.2,clear-day
2024-03-15,12:00 - 13:00,910,Friday,26.7,2.2,clear-day
2024-03-15,13:00 - 14:00,1189,Friday,26.7,2.2,clear-day
2024-03-15,14:00 - 15:00,1403,Friday,26.7,2.2,clear-day
2024-03-15,15:00 - 16:00,966,Friday,26.7,2.2,clear-day
2024-03-15,16:00 - 17:00,1105,Friday,26.7,2.2,clear-day
2024-03-15,17:00 - 18:00,2555,Friday,26.7,2.2,clear-day
2024-03-15,18:00 - 19:00,3392,Friday,26.7,2.2,clear-day
2024-03-15,19:00 - 20:00,3057,Friday,26.7,2.2,clear-day
2024-03-15,20:00 - 21:00,2230,Friday,26.7,2.2,clear-day
2024-03-15,21:00 - 22:00,1830,Friday,26.7,2.2,clear-day
2024-03-15,22:00 - 23:00,390,Friday,26.7,2.2,clear-day
2024-03-16,06:00 - 07:00,442,Saturday,27.3,1.7,clear-day
2024-03-16,07:00 - 08:00,1506,Saturday,27.3,1.7,clear-day
2024-03-16,08:00 - 09:00,2519,Saturday,27.3,1.7,clear-day
2024-03-16,09:00 - 10:00,2119,Saturday,27.3,1.7,clear-day
2024-03-16,10:00 - 11:00,3728,Saturday,27.3,1.7,clear-day
2024-03-16,11:00 - 12:00,1387,Saturday,27.3,1.7,clear-day
2024-03-16,12:00 - 13:00,834,Saturday,27.3,1.7,clear-day
2024-03-16,13:00 - 14:00,1089,Saturday,27.3,1.7,clear-day
2024-03-16,14:00 - 15:00,1285,Saturday,27.3,1.7,clear-day
2024-03-16,15:00 - 16:00,885,Saturday,27.3,1.7,clear-day
2024-03-16,16:00 - 17:00,1013,Saturday,27.3,1.7,clear-day
2024-03-16,17:00 - 18:00,2341,Saturday,27.3,1.7,clear-day
2024-03-16,18:00 - 19:00,3107,Saturday,27.3,1.7,clear-day
2024-03-16,19:00 - 20:00,2800,Saturday,27.3,1.7,clear-day
2024-03-16,20:00 - 21:00,2043,Saturday,27.3,1.7,clear-day
2024-03-16,21:00 - 22:00,1677,Saturday,27.3,1.7,clear-day
2024-03-16,22:00 - 23:00,357,Saturday,27.3,1.7,clear-day
2024-03-17,06:00 - 07:00,338,Sunday,28.8,1.3,clear-day
2024-03-17,07:00 - 08:00,1151,Sunday,28.8,1.3,clear-day
2024-03-17,08:00 - 09:00,1926,Sunday,28.8,1.3,clear-day
2024-03-17,09:00 - 10:00,1620,Sunday,28.8,1.3,clear-day
2024-03-17,10:00 - 11:00,2850,Sunday,28.8,1.3,clear-day
2024-03-17,11:00 - 12:00,1060,Sunday,28.8,1.3,clear-day
2024-03-17,12:00 - 13:00,637,Sunday,28.8,1.3,clear-day
2024-03-17,13:00 - 14:00,833,Sunday,28.8,1.3,clear-day
2024-03-17,14:00 - 15:00,982,Sunday,28.8,1.3,clear-day
2024-03-17,15:00 - 16:00,676,Sunday,28.8,1.3,clear-day
2024-03-17,16:00 - 17:00,774,Sunday,28.8,1.3,clear-day
2024-03-17,17:00 - 18:00,1789,Sunday,28.8,1.3,clear-day
2024-03-17,18:00 - 19:00,2375,Sunday,28.8,1.3,clear-day
2024-03-17,19:00 - 20:00,2141,Sunday,28.8,1.3,clear-day
2024-03-17,20:00 - 21:00,1561,Sunday,28.8,1.3,clear-day
2024-03-17,21:00 - 22:00,1282,Sunday,28.8,1.3,clear-day
2024-03-17,22:00 - 23:00,273,Sunday,28.8,1.3,clear-day
2024-03-18,06:00 - 07:00,441,Monday,28.8,5.7,clear-day
2024-03-18,07:00 - 08:00,1502,Monday,28.8,5.7,clear-day
2024-03-18,08:00 - 09:00,2512,Monday,28.8,5.7,clear-day
2024-03-18,09:00 - 10:00,2113,Monday,28.8,5.7,clear-day
2024-03-18,10:00 - 11:00,3718,Monday,28.8,5.7,clear-day
2024-03-18,11:00 - 12:00,1383,Monday,28.8,5.7,clear-day
2024-03-18,12:00 - 13:00,831,Monday,28.8,5.7,clear-day
2024-03-18,13:00 - 14:00,1086,Monday,28.8,5.7,clear-day
2024-03-18,14:00 - 15:00,1281,Monday,28.8,5.7,clear-day
2024-03-18,15:00 - 16:00,882,Monday,28.8,5.7,clear-day
2024-03-18,16:00 - 17:00,1010,Monday,28.8,5.7,clear-day
2024-03-18,17:00 - 18:00,2334,Monday,28.8,5.7,clear-day
2024-03-18,18:00 - 19:00,3098,Monday,28.8,5.7,clear-day
2024-03-18,19:00 - 20:00,2792,Monday,28.8,5.7,clear-day
2024-03-18,20:00 - 21:00,2037,Monday,28.8,5.7,clear-day
2024-03-18,21:00 - 22:00,1672,Monday,28.8,5.7,clear-day
2024-03-18,22:00 - 23:00,356,Monday,28.8,5.7,clear-day
2024-03-19,06:00 - 07:00,441,Tuesday,27.9,0.9,clear-day
2024-03-19,07:00 - 08:00,1504,Tuesday,27.9,0.9,clear-day
2024-03-19,08:00 - 09:00,2515,Tuesday,27.9,0.9,clear-day
2024-03-19,09:00 - 10:00,2116,Tuesday,27.9,0.9,clear-day
2024-03-19,10:00 - 11:00,3722,Tuesday,27.9,0.9,clear-day
2024-03-19,11:00 - 12:00,1385,Tuesday,27.9,0.9,clear-day
2024-03-19,12:00 - 13:00,832,Tuesday,27.9,0.9,clear-day
2024-03-19,13:00 - 14:00,1087,Tuesday,27.9,0.9,clear-day
2024-03-19,14:00 - 15:00,1283,Tuesday,27.9,0.9,clear-day
2024-03-19,15:00 - 16:00,883,Tuesday,27.9,0.9,clear-day
2024-03-19,16:00 - 17:00,1011,Tuesday,27.9,0.9,clear-day
2024-03-19,17:00 - 18:00,2337,Tuesday,27.9,0.9,clear-day
2024-03-19,18:00 - 19:00,3102,Tuesday,27.9,0.9,clear-day
2024-03-19,19:00 - 20:00,2796,Tuesday,27.9,0.9,clear-day
2024-03-19,20:00 - 21:00,2039,Tuesday,27.9,0.9,clear-day
2024-03-19,21:00 - 22:00,1674,Tuesday,27.9,0.9,clear-day
2024-03-19,22:00 - 23:00,356,Tuesday,27.9,0.9,clear-day
2024-03-20,06:00 - 07:00,538,Wednesday,29.3,17.6,clear-day
2024-03-20,07:00 - 08:00,1833,Wednesday,29.3,17.6,clear-day
2024-03-20,08:00 - 09:00,3066,Wednesday,29.3,17.6,clear-day
2024-03-20,09:00 - 10:00,2579,Wednesday,29.3,17.6,clear-day
2024-03-20,10:00 - 11:00,4536,Wednesday,29.3,17.6,clear-day
2024-03-20,11:00 - 12:00,1688,Wednesday,29.3,17.6,clear-day
2024-03-20,12:00 - 13:00,1015,Wednesday,29.3,17.6,clear-day
2024-03-20,13:00 - 14:00,1325,Wednesday,29.3,17.6,clear-day
2024-03-20,14:00 - 15:00,1564,Wednesday,29.3,17.6,clear-day
2024-03-20,15:00 - 16:00,1077,Wednesday,29.3,17.6,clear-day
2024-03-20,16:00 - 17:00,1232,Wednesday,29.3,17.6,clear-day
2024-03-20,17:00 - 18:00,2848,Wednesday,29.3,17.6,clear-day
2024-03-20,18:00 - 19:00,3780,Wednesday,29.3,17.6,clear-day
2024-03-20,19:00 - 20:00,3407,Wednesday,29.3,17.6,clear-day
2024-03-20,20:00 - 21:00,2485,Wednesday,29.3,17.6,clear-day
2024-03-20,21:00 - 22:00,2040,Wednesday,29.3,17.6,clear-day
2024-03-20,22:00 - 23:00,435,Wednesday,29.3,17.6,clear-day
2024-03-21,06:00 - 07:00,426,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,07:00 - 08:00,1452,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,08:00 - 09:00,2429,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,09:00 - 10:00,2043,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,10:00 - 11:00,3594,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,11:00 - 12:00,1337,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,12:00 - 13:00,804,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,13:00 - 14:00,1050,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,14:00 - 15:00,1239,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,15:00 - 16:00,853,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,16:00 - 17:00,976,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,17:00 - 18:00,2256,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,18:00 - 19:00,2995,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,19:00 - 20:00,2699,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,20:00 - 21:00,1969,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,21:00 - 22:00,1616,Thursday,29.4,39.1,partly-cloudy-day
2024-03-21,22:00 - 23:00,344,Thursday,29.4,39.1,partly-cloudy-day
2024-03-22,06:00 - 07:00,513,Friday,28.8,3.6,clear-day
2024-03-22,07:00 - 08:00,1747,Friday,28.8,3.6,clear-day
2024-03-22,08:00 - 09:00,2922,Friday,28.8,3.6,clear-day
2024-03-22,09:00 - 10:00,2458,Friday,28.8,3.6,clear-day
2024-03-22,10:00 - 11:00,4324,Friday,28.8,3.6,clear-day
2024-03-22,11:00 - 12:00,1609,Friday,28.8,3.6,clear-day
2024-03-22,12:00 - 13:00,967,Friday,28.8,3.6,clear-day
2024-03-22,13:00 - 14:00,1263,Friday,28.8,3.6,clear-day
2024-03-22,14:00 - 15:00,1490,Friday,28.8,3.6,clear-day
2024-03-22,15:00 - 16:00,1026,Friday,28.8,3.6,clear-day
2024-03-22,16:00 - 17:00,1174,Friday,28.8,3.6,clear-day
2024-03-22,17:00 - 18:00,2715,Friday,28.8,3.6,clear-day
2024-03-22,18:00 - 19:00,3603,Friday,28.8,3.6,clear-day
2024-03-22,19:00 - 20:00,3248,Friday,28.8,3.6,clear-day
2024-03-22,20:00 - 21:00,2369,Friday,28.8,3.6,clear-day
2024-03-22,21:00 - 22:00,1945,Friday,28.8,3.6,clear-day
2024-03-22,22:00 - 23:00,414,Friday,28.8,3.6,clear-day
2024-03-23,06:00 - 07:00,430,Saturday,30.0,10.6,clear-day
2024-03-23,07:00 - 08:00,1463,Saturday,30.0,10.6,clear-day
2024-03-23,08:00 - 09:00,2447,Saturday,30.0,10.6,clear-day
2024-03-23,09:00 - 10:00,2059,Saturday,30.0,10.6,clear-day
2024-03-23,10:00 - 11:00,3622,Saturday,30.0,10.6,clear-day
2024-03-23,11:00 - 12:00,1348,Saturday,30.0,10.6,clear-day
2024-03-23,12:00 - 13:00,810,Saturday,30.0,10.6,clear-day
2024-03-23,13:00 - 14:00,1058,Saturday,30.0,10.6,clear-day
2024-03-23,14:00 - 15:00,1248,Saturday,30.0,10.6,clear-day
2024-03-23,15:00 - 16:00,860,Saturday,30.0,10.6,clear-day
2024-03-23,16:00 - 17:00,984,Saturday,30.0,10.6,clear-day
2024-03-23,17:00 - 18:00,2274,Saturday,30.0,10.6,clear-day
2024-03-23,18:00 - 19:00,3018,Saturday,30.0,10.6,clear-day
2024-03-23,19:00 - 20:00,2720,Saturday,30.0,10.6,clear-day
2024-03-23,20:00 - 21:00,1984,Saturday,30.0,10.6,clear-day
2024-03-23,21:00 - 22:00,1629,Saturday,30.0,10.6,clear-day
2024-03-23,22:00 - 23:00,347,Saturday,30.0,10.6,clear-day
2024-03-24,06:00 - 07:00,333,Sunday,29.4,9.6,clear-day
2024-03-24,07:00 - 08:00,1134,Sunday,29.4,9.6,clear-day
2024-03-24,08:00 - 09:00,1897,Sunday,29.4,9.6,clear-day
2024-03-24,09:00 - 10:00,1595,Sunday,29.4,9.6,clear-day
2024-03-24,10:00 - 11:00,2807,Sunday,29.4,9.6,clear-day
2024-03-24,11:00 - 12:00,1044,Sunday,29.4,9.6,clear-day
2024-03-24,12:00 - 13:00,628,Sunday,29.4,9.6,clear-day
2024-03-24,13:00 - 14:00,820,Sunday,29.4,9.6,clear-day
2024-03-24,14:00 - 15:00,967,Sunday,29.4,9.6,clear-day
2024-03-24,15:00 - 16:00,666,Sunday,29.4,9.6,clear-day
2024-03-24,16:00 - 17:00,762,Sunday,29.4,9.6,clear-day
2024-03-24,17:00 - 18:00,1762,Sunday,29.4,9.6,clear-day
2024-03-24,18:00 - 19:00,2339,Sunday,29.4,9.6,clear-day
2024-03-24,19:00 - 20:00,2108,Sunday,29.4,9.6,clear-day
2024-03-24,20:00 - 21:00,1538,Sunday,29.4,9.6,clear-day
2024-03-24,21:00 - 22:00,1262,Sunday,29.4,9.6,clear-day
2024-03-24,22:00 - 23:00,269,Sunday,29.4,9.6,clear-day
2024-03-25,06:00 - 07:00,495,Monday,30.4,11.2,clear-day
2024-03-25,07:00 - 08:00,1687,Monday,30.4,11.2,clear-day
2024-03-25,08:00 - 09:00,2822,Monday,30.4,11.2,clear-day
2024-03-25,09:00 - 10:00,2374,Monday,30.4,11.2,clear-day
2024-03-25,10:00 - 11:00,4176,Monday,30.4,11.2,clear-day
2024-03-25,11:00 - 12:00,1554,Monday,30.4,11.2,clear-day
2024-03-25,12:00 - 13:00,934,Monday,30.4,11.2,clear-day
2024-03-25,13:00 - 14:00,1220,Monday,30.4,11.2,clear-day
2024-03-25,14:00 - 15:00,1439,Monday,30.4,11.2,clear-day
2024-03-25,15:00 - 16:00,991,Monday,30.4,11.2,clear-day
2024-03-25,16:00 - 17:00,1134,Monday,30.4,11.2,clear-day
2024-03-25,17:00 - 18:00,2622,Monday,30.4,11.2,clear-day
2024-03-25,18:00 - 19:00,3480,Monday,30.4,11.2,clear-day
2024-03-25,19:00 - 20:00,3137,Monday,30.4,11.2,clear-day
2024-03-25,20:00 - 21:00,2288,Monday,30.4,11.2,clear-day
2024-03-25,21:00 - 22:00,1878,Monday,30.4,11.2,clear-day
2024-03-25,22:00 - 23:00,400,Monday,30.4,11.2,clear-day
2024-03-26,06:00 - 07:00,483,Tuesday,31.3,10.7,clear-day
2024-03-26,07:00 - 08:00,1645,Tuesday,31.3,10.7,clear-day
2024-03-26,08:00 - 09:00,2752,Tuesday,31.3,10.7,clear-day
2024-03-26,09:00 - 10:00,2315,Tuesday,31.3,10.7,clear-day
2024-03-26,10:00 - 11:00,4072,Tuesday,31.3,10.7,clear-day
2024-03-26,11:00 - 12:00,1515,Tuesday,31.3,10.7,clear-day
2024-03-26,12:00 - 13:00,911,Tuesday,31.3,10.7,clear-day
2024-03-26,13:00 - 14:00,1190,Tuesday,31.3,10.7,clear-day
2024-03-26,14:00 - 15:00,1403,Tuesday,31.3,10.7,clear-day
2024-03-26,15:00 - 16:00,966,Tuesday,31.3,10.7,clear-day
2024-03-26,16:00 - 17:00,1106,Tuesday,31.3,10.7,clear-day
2024-03-26,17:00 - 18:00,2556,Tuesday,31.3,10.7,clear-day
2024-03-26,18:00 - 19:00,3393,Tuesday,31.3,10.7,clear-day
2024-03-26,19:00 - 20:00,3058,Tuesday,31.3,10.7,clear-day
2024-03-26,20:00 - 21:00,2231,Tuesday,31.3,10.7,clear-day
2024-03-26,21:00 - 22:00,1831,Tuesday,31.3,10.7,clear-day
2024-03-26,22:00 - 23:00,390,Tuesday,31.3,10.7,clear-day
2024-03-27,06:00 - 07:00,484,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,07:00 - 08:00,1648,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,08:00 - 09:00,2756,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,09:00 - 10:00,2319,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,10:00 - 11:00,4079,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,11:00 - 12:00,1518,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,12:00 - 13:00,912,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,13:00 - 14:00,1192,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,14:00 - 15:00,1406,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,15:00 - 16:00,968,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,16:00 - 17:00,1108,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,17:00 - 18:00,2561,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,18:00 - 19:00,3399,Wednesday,32.3,32.7,partly-cloudy-day
2024-03-27,19:00 - 20:00,3064,Wednesday,32.3,32.7,partly-cloudy-day
